Tier,FICO,Term,Amount,Previous_Rate,Competition_rate,Rate,Cost_Funds,Partner Bin,Car_Type_N,Car_Type_R,Car_Type_U,Accept
1,792,60,32000,0,4.89,4.55,1.3488,1,1,0,0,0
1,735,72,14607.32,0,5.25,5.25,1.09,1,0,0,1,1
2,718,60,31643,0,4.85,5.89,1.1,2,0,0,1,0
1,794,36,26900,0,4.5,4.5,1.4213,3,1,0,0,0
4,663,60,20300,6,4.75,5.9,1.1106,3,0,1,0,1
3,684,48,16186,7,5.49,6.39,1.788,3,0,1,0,0
3,680,72,30000,0,5.39,5.99,1.32,3,1,0,0,0
1,733,36,15000,0,4.5,4.5,1.6525,1,1,0,0,0
3,677,60,43000,0,4.25,5.49,1.12,2,1,0,0,0
3,677,72,14144,9,5.59,8.04,1.1,1,0,1,0,1
2,706,60,26000,5,5.09,5.25,1.1,1,0,1,0,0
2,668,72,32750.06,0,5.19,5.99,1.12,3,1,0,0,1
4,661,66,15000,0,5.79,10.95,1.2638,1,0,0,1,0
3,681,60,45000,0,3.99,6.09,1.1,3,1,0,0,0
2,710,48,17544,0,4.49,4.49,1.305,3,1,0,0,0
3,691,60,20876,0,4.85,6.19,1.0988,3,0,0,1,0
2,702,72,30000,0,4.65,5.99,1.09,2,1,0,0,0
1,788,60,37000,0,5.24,5.23,1.8,3,1,0,0,0
2,709,60,38000,0,4.79,6.44,1.84,2,0,0,1,0
2,726,72,45000,0,4.75,4.89,1.02,1,1,0,0,0
3,675,60,16263.5,0,4.65,6.79,1.0938,3,0,0,1,1
2,701,72,42398,0,5.65,7.09,1.856,2,0,0,1,0
2,682,60,39000,0,3.99,5.79,1.09,2,1,0,0,0
2,726,48,21260,4,4.89,6.59,1.09,2,0,1,0,0
1,754,72,37500,0,6.25,5.85,1.7888,1,1,0,0,0
3,678,48,12110,10,5.39,9.52,1.36,3,0,1,0,0
3,689,36,23300,5,4.59,5.4,1.3188,1,0,1,0,0
2,729,48,12500,6,5.49,6.19,1.61,2,0,1,0,0
2,713,60,19000,0,4.39,4.85,1.31,3,1,0,0,0
2,717,60,40000,0,5.05,6.34,1.45,2,0,0,1,0
1,794,48,40000,0,4.19,4.19,1.1,1,1,0,0,0
1,767,60,27831.08,0,4.39,4.39,1.89,1,1,0,0,1
1,804,36,15000,0,3.65,3.65,1.91,3,1,0,0,1
1,775,48,33500,0,4.49,4.49,1.12,1,1,0,0,0
1,798,36,25000,0,5.19,4.49,1.38,1,0,0,1,0
1,773,60,42000,0,5.49,4.85,1.78,1,1,0,0,0
1,754,36,25500,0,5.29,4.69,1.8,1,0,0,1,0
1,779,72,20861,0,4.99,4.95,1.12,1,1,0,0,1
2,707,36,21000,0,3.89,4.64,1.3188,3,1,0,0,0
1,790,60,32000,0,3.99,3.99,1.1,3,1,0,0,0
1,815,36,12000,6,5.05,4.78,1.65,1,0,1,0,1
3,670,48,8300,9,5.29,7.54,1.12,1,0,1,0,0
4,647,60,19357,9,5.19,7.53,1.1688,1,0,1,0,0
1,735,66,5453.65,0,5.45,5.39,1.1188,3,0,0,1,1
3,694,60,31000,0,4.29,5.15,1.3188,3,1,0,0,0
1,739,60,35000,0,4.09,4.09,1.0438,1,1,0,0,0
1,789,48,27000,0,4.25,4.25,1.12,3,1,0,0,0
3,689,60,27391,0,4.49,8.25,1.3613,2,1,0,0,0
1,800,60,34000,0,3.99,3.99,1.1,3,1,0,0,0
1,725,60,26500,0,4.39,4.39,1.09,1,0,0,1,0
3,677,60,15611.1,0,5.49,6.14,1.82,3,1,0,0,1
1,757,48,24000,0,4.89,4.09,1.34,1,1,0,0,0
1,776,60,28060,0,4.25,4.25,1.12,1,1,0,0,0
1,758,36,10200,6,4.25,4.25,1.12,1,0,1,0,1
3,692,60,25000,0,4.95,7.79,1.1,3,0,0,1,0
3,693,60,17499,0,4.65,6.19,1.09,2,0,0,1,0
1,766,60,40000,0,3.85,3.85,1.1,1,1,0,0,0
1,746,72,30000,0,5.15,5.15,1.09,2,0,0,1,1
1,759,36,35000,0,4.79,4.95,1.8388,1,1,0,0,0
1,760,60,16950,5,5.19,4.28,1.1413,2,0,1,0,1
3,698,72,44000,0,6,5.49,1.8,3,1,0,0,0
1,759,72,37000,0,5.39,4.99,1.3013,3,1,0,0,0
2,706,48,7002.03,8,5.39,6.68,1.36,3,0,1,0,1
1,751,60,31500,0,4.49,4.09,1.3081,1,1,0,0,0
1,738,48,19000,0,4.39,4.39,2.091,3,1,0,0,0
2,727,60,30000,0,4.49,5.79,1.12,3,1,0,0,0
4,658,60,40000,0,4.49,7.89,1.115,3,1,0,0,0
1,773,60,22000,0,4.65,4.65,1.1,3,0,0,1,0
2,716,66,28500,0,4.75,4.89,1.22,3,1,0,0,0
2,722,72,90000,0,4.79,5.99,1.1,1,1,0,0,0
1,784,60,20000,0,3.99,3.99,1.09,3,1,0,0,1
3,673,72,33401,0,5.65,5.99,1.34,3,1,0,0,0
1,765,60,17000,9,5.19,5.19,1.0988,2,0,1,0,0
3,676,72,20999,0,5.29,8.45,1.3,1,1,0,0,0
2,707,36,16340,0,4.65,6.39,1.6,3,0,0,1,0
1,790,36,21800,6,4.79,4.79,1.12,1,0,1,0,0
1,828,48,20000,0,4.95,4.95,1.11,3,0,0,1,0
4,658,72,13950,9,6.09,8.17,1.11,1,0,1,0,0
2,726,60,30000,0,3.99,4.29,1.11,1,1,0,0,0
3,685,60,24999.99,0,4.95,8.24,1.16,3,0,0,1,0
2,722,72,40590.7,0,4.75,4.89,1.1031,1,1,0,0,1
1,768,36,16000,0,3.99,3.99,1.12,1,1,0,0,0
2,705,60,26084,0,4.69,4.39,1.3375,2,0,0,1,1
4,665,60,19999.99,0,5.05,10.65,1.3669,1,0,0,1,0
3,683,60,24000,0,4.39,4.95,1.31,1,1,0,0,0
1,758,72,25898.46,0,5.29,5.29,1.3,1,1,0,0,1
1,776,60,31648,0,4.49,4.49,1.757,1,1,0,0,0
3,739,60,52000,0,4.39,4.39,1.82,1,1,0,0,0
2,716,60,26670,0,4.39,6.39,2.07,2,1,0,0,0
1,774,36,14900,9,4.39,4.39,1.1175,1,0,1,0,0
1,741,60,29599,0,4.25,4.25,1.12,3,1,0,0,0
1,771,60,35000,0,4.99,4.64,1.38,1,1,0,0,0
3,798,60,29627.71,11,5.49,6.39,1.76,3,0,1,0,1
3,689,60,36000,0,4.49,5.49,1.11,3,1,0,0,0
4,652,60,13683.03,9,5.49,8.39,1.63,3,0,1,0,1
2,706,48,24400,5,5.39,7.99,1.34,2,0,1,0,0
1,796,60,40000,0,4.89,4.49,1.34,2,1,0,0,0
2,711,60,27500,0,4.19,6.19,1.1,1,1,0,0,0
3,693,72,29796,0,4.99,6.29,1.12,1,1,0,0,0
2,704,60,48000,0,4.25,5.09,1.1188,3,1,0,0,0
1,773,60,28000,0,5.49,4.85,1.8063,1,1,0,0,0
2,727,60,40000,0,4.49,5.79,1.15,2,1,0,0,0
1,747,36,12850,10,4.49,3.99,1.1,1,0,1,0,0
1,805,60,6940,0,4.39,4.39,1.09,3,0,0,1,1
2,716,48,35128,0,5.49,5.39,1.81,3,1,0,0,0
4,640,48,10924.8,0,5.4,7.89,1.38,1,0,0,1,1
4,662,72,32500,0,5.75,7.89,1.38,1,1,0,0,0
1,733,60,31000,0,4.49,4.4,1.2838,2,1,0,0,0
1,798,60,21277.48,0,4.69,4.09,1.34,1,0,0,1,1
1,741,60,10500,0,4.49,4.29,1.3188,3,0,0,1,1
2,724,36,19000,0,3.99,4.34,1.3375,1,1,0,0,0
2,717,48,20000,0,4.49,4.89,1.115,3,1,0,0,0
3,675,72,24450,6,5.99,5.52,1.1625,3,0,1,0,0
2,720,60,30124,5,5.39,6.99,1.39,1,0,1,0,0
4,645,60,18000,0,4.99,7.89,1.42,1,1,0,0,0
1,736,36,5484,11,4.95,4.95,1.1313,3,0,1,0,0
1,741,60,37000,0,4.55,4.55,1.1,2,0,0,1,0
3,682,60,14301.37,0,4.75,7.79,1.1,3,0,0,1,1
2,721,60,40000,0,4.89,4.85,1.34,3,1,0,0,0
2,721,72,21956,7,5.99,6.37,1.12,1,0,1,0,0
2,717,60,50000,0,4.85,5.89,1.1,3,0,0,1,0
3,682,72,30000,0,6.25,6.64,1.82,3,1,0,0,0
1,774,72,30000,0,5.19,5.15,1.12,2,1,0,0,0
1,766,36,29707.18,0,3.99,3.99,1.12,1,1,0,0,1
1,760,60,16976.94,0,5.8,5.69,1.8388,2,0,0,1,1
2,717,60,30000,0,4.49,4.89,1.12,3,1,0,0,0
4,668,48,17856,0,3.99,7.89,1.11,3,1,0,0,0
2,714,60,43000,0,4.09,5.09,1.12,1,1,0,0,0
1,798,48,18679,0,4.99,4.98,1.8288,3,1,0,0,0
2,718,60,25000,0,4.39,5.89,1.09,1,0,0,1,0
1,731,60,30000,0,3.99,4.19,1.12,1,1,0,0,0
1,757,72,16500,11,5.59,5.39,1.1,1,0,1,0,1
4,658,72,38616,0,5.39,7.89,1.3363,3,1,0,0,0
1,810,60,15000,0,5.2,4.69,1.38,1,0,0,1,1
3,687,60,14000,9,5.09,7.53,1.0925,1,0,1,0,1
1,791,36,40000,0,4.39,4.39,1.3488,3,1,0,0,0
1,766,60,37000,0,3.99,3.99,1.12,3,1,0,0,0
1,775,60,26000,0,3.99,3.99,1.1163,3,1,0,0,0
1,801,60,36000,0,3.99,3.99,1.1,3,1,0,0,0
3,695,72,35000,0,6,6.64,1.8138,1,1,0,0,0
3,738,60,22141,6,5.49,6.39,1.82,3,0,1,0,0
4,660,60,16398,0,4.79,10.95,1.87,1,0,0,1,1
1,756,36,12820,6,5.05,4.82,1.5788,2,0,1,0,0
1,755,72,33000,0,6.25,6.69,1.84,3,1,0,0,0
1,775,48,24000,0,5.49,5.39,1.84,1,1,0,0,0
2,728,60,42000,0,4.09,4.35,1.1138,1,1,0,0,0
1,762,60,35000,0,3.99,3.99,1.1,3,1,0,0,0
1,790,60,30000,0,4.49,4.09,1.34,3,1,0,0,0
1,733,48,15300,4,5.29,4.69,1.11,2,0,1,0,0
4,664,72,35000,0,5.65,7.59,1.3613,3,1,0,0,0
1,761,48,49385,0,4.49,4.49,1.14,3,1,0,0,0
1,805,48,27000,0,4.09,4.09,1.12,3,1,0,0,0
2,726,60,27000,0,4.29,4.49,1.32,1,1,0,0,0
3,691,60,37000,0,4.49,5.15,1.3,2,1,0,0,0
2,729,60,16170.74,0,4.79,6.44,1.856,1,0,0,1,1
3,687,60,24999.99,0,4.39,8.14,1.1138,1,1,0,0,0
1,735,60,54037,0,4.19,4.19,1.12,1,1,0,0,1
1,756,66,40000,0,4.99,4.99,1.1,1,1,0,0,0
2,705,60,24800,0,5.24,4.64,1.81,3,1,0,0,0
1,827,66,23500,0,6.25,6.29,1.84,3,1,0,0,0
3,673,72,48920,0,4.99,5.99,1.12,1,1,0,0,0
1,694,72,35000,7,5.99,5.89,1.1338,2,0,1,0,0
1,764,48,16800,6,4.89,4.53,1.1,2,0,1,0,0
3,680,60,34999.99,0,5.15,8.65,1.5788,3,0,0,1,0
3,715,60,27392,0,4.49,5.79,1.1544,3,1,0,0,0
1,768,60,28744,0,4.59,4.49,1.525,1,1,0,0,0
4,653,60,21000,6,5.19,8.39,1.15,3,0,1,0,0
1,749,60,16300,5,4.75,4.75,1.1013,1,0,1,0,0
1,732,60,38000,0,5.49,5.24,1.81,3,1,0,0,0
2,711,36,15000,0,3.75,4.99,1.12,3,1,0,0,0
1,782,48,25000,0,4.09,3.99,1.12,3,1,0,0,0
1,806,60,27550.45,0,5.4,4.98,1.6525,3,0,0,1,1
1,754,36,10400,6,4.25,4.25,1.12,3,0,1,0,0
4,656,72,18000,0,4.99,8.29,1.17,1,1,0,0,0
3,698,48,8145.64,0,4.79,8.65,1.87,3,0,0,1,1
1,764,60,30000,0,3.99,3.99,1.1,2,1,0,0,0
1,739,60,20650.95,0,4.49,4.09,1.3388,2,1,0,0,1
1,766,48,9410.62,0,4.39,4.39,1.09,1,0,0,1,1
3,670,60,34999.99,0,4.89,8.65,1.811,1,0,0,1,0
3,667,66,30000,0,5.59,6.79,1.1,1,0,0,1,0
1,750,60,46000,0,5.49,4.85,1.82,1,1,0,0,0
1,764,72,27000,0,5.59,5.59,1.1,3,0,0,1,0
2,707,60,28566.98,0,4.39,4.85,1.32,1,1,0,0,1
2,701,72,20789.27,0,5.29,6.49,1.1,1,0,0,1,1
1,785,36,16228,6,4.99,4.99,1.1194,3,0,1,0,0
4,666,48,40000,0,4.49,8.09,1.1488,3,1,0,0,0
2,720,66,35000,0,5.39,5.44,1.34,3,1,0,0,0
1,740,36,10000,5,4.75,4.75,1.1,3,0,1,0,0
2,723,60,25999.99,0,4.79,6.34,1.91,3,0,0,1,0
3,754,72,17000,7,6.19,6.19,1.38,2,0,1,0,0
3,687,60,35000,0,4.25,5.49,1.12,3,1,0,0,0
3,670,72,32300,9,5.99,7.99,1.12,2,0,1,0,1
1,714,60,30000,0,4.39,4.39,1.91,1,1,0,0,0
4,658,72,75000,0,4.79,8.69,1.1,1,1,0,0,0
1,752,36,8200,0,4.99,4.39,1.34,1,0,0,1,1
1,792,48,27000,0,3.99,3.99,1.1006,3,1,0,0,0
1,761,36,10977,9,4.95,4.55,1.41,3,0,1,0,0
4,668,72,38347,0,5.69,10.59,1.1,1,0,0,1,0
1,755,60,25295.96,11,5.39,5.39,1.39,3,0,1,0,1
2,706,60,13999.99,0,4.79,6.44,1.84,2,0,0,1,0
1,748,36,22565,6,4.99,4.99,1.11,2,0,1,0,1
2,729,36,11300,17,4.75,6.44,1.11,1,0,1,0,1
1,768,72,35500,0,5.39,5.39,1.1,1,0,0,1,0
1,755,60,31500,0,4.49,4.49,1.31,2,1,0,0,0
2,713,66,38500,0,4.99,5.19,1.12,3,1,0,0,0
3,691,72,36300,0,5.39,5.99,1.2838,1,1,0,0,0
1,786,60,28000,0,4.89,4.55,1.36,3,1,0,0,0
4,690,72,100000,0,4.79,8.39,1.09,1,1,0,0,0
3,696,72,20217.35,0,5.39,5.99,1.3375,1,1,0,0,1
1,757,60,27000,0,3.99,3.99,1.1069,3,1,0,0,0
1,749,60,18086.75,0,4.49,4.49,1.686,1,1,0,0,1
3,673,60,27242,7,5.39,6.39,1.1,3,0,1,0,0
1,747,72,55000,0,5.65,5.19,1.4175,1,1,0,0,0
1,796,48,25000,0,5.49,4.85,1.78,3,1,0,0,0
3,695,48,13801,9,4.89,7.53,1.09,3,0,1,0,0
2,708,36,20000,0,4.5,4.89,1.805,1,1,0,0,0
1,756,60,34533,6,4.95,4.53,1.17,3,0,1,0,1
1,764,72,40000,0,5.15,5.15,2.127,1,1,0,0,0
1,747,60,15800,6,5.29,4.69,1.11,1,0,1,0,1
3,684,60,40000,0,4.39,6.19,1.1,2,0,0,1,0
3,679,72,35000,0,6.25,6.79,1.8175,3,1,0,0,0
1,734,72,39000,0,6.25,6.24,1.8388,1,1,0,0,0
2,701,60,5750,0,4.99,5.89,1.12,1,0,0,1,1
4,656,60,25000,0,3.85,8.39,1.1,1,1,0,0,0
1,787,60,32000,0,4.79,4.79,2.101,1,0,0,1,0
2,720,36,7600,7,4.39,6.44,1.14,1,0,1,0,0
1,832,36,27340,0,3.65,3.65,1.94,3,1,0,0,0
2,718,60,21999,0,4.39,6.39,1.91,2,1,0,0,0
1,766,48,36640,0,4.99,4.69,1.42,2,1,0,0,0
1,765,60,28300,8,4.75,4.75,1.11,3,0,1,0,0
1,741,60,13715.34,0,4.85,4.85,1.1,1,0,0,1,1
4,666,60,23000,0,5.4,7.89,1.3813,3,0,0,1,0
1,781,48,38000,0,4.49,4.49,1.2813,2,1,0,0,0
1,814,60,5000,0,4.49,4.49,1.1,3,0,0,1,1
1,790,60,31000,0,4.49,4.25,1.12,1,1,0,0,1
3,673,60,43000,0,3.99,5.15,1.12,3,1,0,0,1
1,777,48,23000,0,4.25,4.25,1.11,3,1,0,0,0
3,750,60,21000,5,5.39,6.59,1.28,2,0,1,0,0
1,738,72,33860.4,0,4.99,4.99,1.11,1,1,0,0,1
3,699,60,18000,0,4.39,6.19,1.1,3,0,0,1,0
1,759,48,32000,0,4.89,4.55,1.34,2,1,0,0,0
2,715,66,24000,0,5.29,7.59,1.28,3,1,0,0,0
1,777,60,50000,0,4.99,4.89,1.79,1,1,0,0,0
1,773,60,15000,6,5.19,5.19,1.1,3,0,1,0,1
4,655,72,13130,0,5.65,7.89,1.36,1,1,0,0,0
3,683,60,45000,0,4.39,8.55,1.84,3,1,0,0,0
3,797,36,14578,0,3.75,3.75,1.11,3,1,0,0,0
1,777,36,25000,0,3.69,3.69,1.12,3,1,0,0,0
4,661,72,30000,0,6.25,7.89,1.82,1,1,0,0,0
1,765,72,24599.35,0,6.25,5.85,1.78,1,1,0,0,1
1,783,48,26000,0,4.25,4.25,1.12,1,1,0,0,0
3,683,60,25000,0,3.99,5.49,1.12,3,1,0,0,0
3,674,48,40000,0,3.99,5.15,1.1,3,1,0,0,0
4,660,60,15065,0,4.99,7.89,1.7163,3,1,0,0,0
3,678,48,11300,12,5.19,7.69,1.1,3,0,1,0,1
1,752,60,26765.52,0,5.75,4.48,1.81,2,0,0,1,1
1,781,48,9500,7,4.95,4.95,1.12,1,0,1,0,0
4,658,72,14700,5,5.59,5.59,1.1,3,0,1,0,1
4,655,72,23000,0,6.25,7.89,1.78,1,1,0,0,0
1,803,36,5000,0,3.49,3.49,1.1,3,1,0,0,1
2,707,36,15000,6,4.25,5.43,1.17,3,0,1,0,0
4,666,60,37000,0,5.49,7.89,1.82,3,1,0,0,0
1,731,72,60000,0,4.99,4.99,1.1,1,1,0,0,1
2,716,60,35000,0,4.29,4.64,1.2738,1,1,0,0,0
2,702,36,6470,0,4.55,5.79,1.15,3,0,0,1,1
1,800,36,24595,0,3.49,3.49,1.12,3,1,0,0,0
1,745,72,22792.6,0,5.29,5.29,1.3613,3,1,0,0,1
3,681,60,27900,0,5.4,6.14,1.82,1,0,0,1,0
1,751,60,55000,0,3.99,3.99,1.1125,3,1,0,0,0
2,713,48,17999.99,0,4.29,5.79,1.1,1,1,0,0,0
4,656,60,23067,0,5.49,7.99,1.8188,3,1,0,0,0
3,676,60,22000,0,4.09,5.15,1.0438,3,1,0,0,0
1,744,60,16000,0,4.19,4.19,1.12,1,1,0,0,0
1,798,60,41000,0,4.49,4.39,1.3206,3,1,0,0,0
1,764,48,23169,5,5.49,4.75,1.6,2,0,1,0,0
1,766,48,12837,5,5.49,4.65,1.525,2,0,1,0,0
4,640,60,24999,0,5.05,10.65,1.33,1,0,0,1,0
3,676,60,31000,0,4.49,5.15,1.31,3,1,0,0,0
1,807,60,19500,10,5.55,5.55,2.127,3,0,1,0,0
2,721,48,22300,5,4.95,4.79,1.12,3,0,1,0,0
1,760,60,13000,5,5.19,4.75,1.1,2,0,1,0,0
2,703,36,20000,6,4.75,4.79,1.1338,2,0,1,0,0
1,735,36,5600,6,4.25,4.25,1.12,1,0,1,0,1
1,807,72,40000,0,5.39,5.29,1.325,1,1,0,0,0
2,713,72,35000,0,5.19,5.19,1.74,3,1,0,0,0
1,791,60,13310,5,4.95,4.69,1.12,3,0,1,0,1
1,682,60,25000,0,4.25,4.25,1.12,3,1,0,0,0
1,750,48,21500,4,5.39,4.65,1.2638,2,0,1,0,0
4,640,36,19500,7,4.95,6.99,1.45,3,0,1,0,0
1,765,72,34000,0,5.75,5.64,1.42,1,1,0,0,0
2,703,66,44537,0,4.99,5.99,1.1,3,1,0,0,0
1,794,72,35000,0,4.75,4.69,1.0575,3,1,0,0,0
2,712,60,36998,0,4.29,4.64,1.2738,2,1,0,0,0
1,766,60,28000,0,4.89,4.48,1.38,3,1,0,0,0
3,695,72,26500,13,6.19,10.35,1.45,1,0,1,0,1
1,802,60,24000,0,4.25,4.49,1.12,1,1,0,0,0
3,675,72,29000,0,5.39,5.99,1.3375,1,1,0,0,1
1,734,60,35000,0,4.39,4.39,1.84,1,1,0,0,0
2,711,60,46639,0,3.99,4.35,1.11,2,1,0,0,0
3,650,60,30400,7,4.95,6.03,1.17,1,0,1,0,1
2,712,60,21033.78,0,4.55,5.89,1.1,3,0,0,1,1
1,778,48,34000,0,4.25,4.09,1.12,3,1,0,0,0
1,783,48,29500,0,3.99,3.99,1.1,3,1,0,0,0
3,682,36,25000,0,4.75,6.99,1.8113,3,1,0,0,0
2,677,60,13636.1,0,4.99,5.89,1.12,3,0,0,1,1
2,710,60,45000,0,4.39,6.39,2.07,3,1,0,0,0
1,732,36,10800,6,4.79,4.79,1.12,1,0,1,0,0
1,758,60,29700,6,4.89,4.89,1.09,1,0,1,0,1
1,677,60,24034,6,5.39,4.98,1.2788,1,0,1,0,1
2,752,60,16500,0,4.79,6.44,1.84,1,0,0,1,0
1,779,66,36800,0,5.19,5.15,1.12,3,1,0,0,0
1,753,60,29300,8,4.75,4.75,1.1075,1,0,1,0,1
1,732,36,25000,0,4.39,4.39,1.36,3,1,0,0,0
1,788,48,23000,0,3.99,3.99,1.1,3,1,0,0,0
1,757,72,27999.99,0,5.29,5.29,1.3631,1,1,0,0,0
1,770,36,12300,7,4.25,4.25,1.12,2,0,1,0,0
1,735,48,40000,0,4.19,4.19,1.12,2,1,0,0,0
1,734,48,15300,9,4.95,4.95,1.12,2,0,1,0,0
2,723,60,21300,6,4.95,5.43,1.12,2,0,1,0,0
4,644,60,15577,0,4.65,8.19,1.0913,1,0,0,1,0
1,751,60,32000,0,4.49,4.25,1.305,3,1,0,0,0
3,689,36,25000,0,3.49,6.09,1.09,1,1,0,0,0
2,644,36,15266,7,4.95,6.39,1.42,1,0,1,0,0
1,734,72,17971.47,5,6.29,4.75,1.89,1,0,1,0,1
3,699,60,25000,0,4.89,5.15,1.3488,1,1,0,0,0
2,703,72,42000,0,5.69,7.84,1.1138,1,0,0,1,0
4,648,60,35000,0,4.49,7.89,1.2913,3,1,0,0,0
1,753,72,32808,0,4.99,4.95,1.12,1,1,0,0,0
2,718,36,17918,0,3.49,4.89,1.12,1,1,0,0,0
2,720,60,35000,0,4.49,7.19,1.33,1,1,0,0,0
1,749,60,23999.99,0,4.89,4.89,1.788,1,0,0,1,0
1,742,60,10500,0,3.99,3.99,1.09,1,1,0,0,1
1,744,60,44000,0,4.89,4.55,1.3613,2,1,0,0,0
2,724,60,25300,5,4.95,4.79,1.1175,1,0,1,0,0
2,717,60,32000,0,4.39,5.89,1.09,2,0,0,1,0
2,720,60,43000,0,4.99,4.95,1.42,1,1,0,0,0
2,726,36,35000,0,4.39,4.85,1.34,2,1,0,0,0
1,789,60,13100,4,4.89,4.45,1.1,2,0,1,0,0
1,770,60,40000,0,4.39,4.39,1.3181,3,1,0,0,0
1,756,60,29393,0,4.25,4.25,1.17,1,1,0,0,0
1,745,60,24300,4,4.95,4.95,1.12,2,0,1,0,0
2,713,72,27790,7,5.99,6.27,1.12,2,0,1,0,0
2,705,60,46676,0,4.49,5.89,1.09,2,0,0,1,0
1,775,60,33000,0,4.89,4.39,1.34,2,1,0,0,0
1,734,60,29019.36,0,4.99,4.64,1.8288,1,1,0,0,1
1,755,72,38000,0,4.99,4.95,1.12,3,1,0,0,0
2,713,72,23287.66,0,5.39,5.29,1.3288,1,1,0,0,1
2,709,60,23300,0,5.05,6.34,1.42,1,0,0,1,0
1,780,60,19567.37,0,5.75,5.35,1.82,2,0,0,1,1
1,789,60,40000,0,5.49,4.85,1.81,1,1,0,0,0
3,712,72,24999.99,0,5.29,7.59,1.33,2,1,0,0,0
4,643,72,17162,0,5.75,7.89,1.3813,1,1,0,0,0
4,669,36,37000,0,4.75,7.89,1.81,3,1,0,0,0
2,727,48,31000,0,5.49,4.89,1.78,3,1,0,0,0
3,677,66,19678,0,6.25,6.79,1.81,3,1,0,0,0
3,697,60,65000,0,4.49,5.49,1.12,2,1,0,0,0
4,655,60,20000,0,5.15,10.95,1.615,1,0,0,1,0
1,772,60,39000,0,4.39,4.39,1.315,3,1,0,0,0
2,715,72,43000,0,4.99,5.99,1.1,2,1,0,0,0
1,764,36,7800,8,4.49,4.49,1.1,1,0,1,0,1
4,655,36,9504,0,3.99,8.49,1.09,1,0,0,1,0
1,746,72,16000,6,5.49,5.39,1.1,3,0,1,0,0
1,791,36,32000,0,3.79,3.79,1.1075,1,1,0,0,0
2,705,60,25000,0,4.09,4.89,1.12,3,1,0,0,0
1,734,48,17925.34,0,5.4,4.64,1.38,1,0,0,1,1
4,645,60,13500,0,4.49,10.55,1.36,3,1,0,0,0
1,773,60,45000,0,4.39,4.39,1.31,3,1,0,0,0
2,723,60,19495.46,6,5.39,6.19,1.1,3,0,1,0,1
2,713,36,25000,0,3.99,4.89,1.12,3,1,0,0,0
3,687,36,39000,0,3.99,5.49,1.11,3,1,0,0,0
3,682,60,38000,0,4.89,8.65,1.65,1,0,0,1,0
2,707,60,8224,5,5.09,4.69,1.11,3,0,1,0,0
1,770,66,41000,0,4.75,4.69,1.1175,3,1,0,0,0
1,764,60,31365.07,0,5.2,4.55,1.36,3,0,0,1,1
4,663,66,20106,0,4.79,8.69,1.1,3,1,0,0,0
1,761,36,11300,8,4.25,4.25,1.12,1,0,1,0,1
3,698,60,22300,4,5.09,4.89,1.11,3,0,1,0,0
1,783,48,36421,0,4.09,4.09,1.0275,3,1,0,0,0
2,700,60,45000,0,4.59,6.39,1.6,3,1,0,0,0
3,671,72,47000,0,4.75,5.99,1.1125,1,1,0,0,0
3,690,72,25000,0,5.19,6.29,1.1338,3,1,0,0,0
2,707,72,27106.79,0,5.39,4.99,1.31,1,1,0,0,1
1,755,72,12984,0,6.2,5.64,1.8,3,0,0,1,1
2,710,72,9300,0,5.15,6.29,1.09,3,0,0,1,1
1,751,60,14126,9,5.49,5.49,1.64,2,0,1,0,0
3,693,60,44000,0,4.49,8.25,1.3,2,1,0,0,0
1,752,36,21500,0,3.75,3.75,1.11,3,1,0,0,0
2,712,36,20000,0,3.79,4.64,1.1038,1,1,0,0,0
1,755,60,32349,0,3.99,3.99,1.1,3,1,0,0,0
1,749,48,10900,4,4.95,4.25,1.12,1,0,1,0,1
1,733,72,15300,0,5.69,5.69,1.1,3,0,0,1,1
1,765,48,18486,5,4.99,4.94,1.2738,3,0,1,0,0
3,691,36,15444,6,4.25,5.43,1.12,1,0,1,0,0
3,684,60,29000,8,4.89,6.97,1.09,2,0,1,0,0
1,783,48,17300,5,4.75,4.75,1.0438,3,0,1,0,0
1,745,48,18799,0,4.09,4.09,1.12,3,1,0,0,0
2,705,60,18093.97,0,4.09,4.35,1.1,3,0,0,1,1
3,757,60,8300,12,4.85,7.54,1.1,1,0,1,0,0
2,714,60,29600,6,5.09,4.99,1.12,2,0,1,0,0
4,646,60,30000,0,4.49,7.89,1.3,3,1,0,0,0
3,695,60,20000,0,4.89,5.79,1.4175,1,1,0,0,0
2,710,72,38000,0,5.65,5.44,1.3413,3,1,0,0,0
1,788,48,16379.47,0,4.49,4.49,1.35,1,1,0,0,1
1,766,60,22545,6,5.09,5.09,1.1,2,0,1,0,0
2,713,60,24000,0,4.49,4.89,1.12,3,1,0,0,0
1,796,60,23204.8,0,4.99,4.85,1.4313,3,1,0,0,1
2,703,48,36000,0,4.19,4.89,1.12,1,1,0,0,0
4,666,72,20500,0,4.99,7.89,1.3181,3,1,0,0,0
1,774,60,25000,0,4.19,4.19,1.12,3,1,0,0,0
1,755,48,32000,0,4.49,4.49,1.34,3,1,0,0,0
1,765,36,24000,8,4.75,4.75,1.09,2,0,1,0,0
1,800,48,30000,0,4.49,4.39,1.3069,1,1,0,0,0
2,722,48,25875,0,5.49,4.89,1.81,1,1,0,0,0
1,732,72,16507.07,11,6.19,6.19,1.3506,1,0,1,0,1
1,775,60,28940,0,4.29,4.09,1.32,1,1,0,0,0
